PAGARIYA SUPER SHOPEE|||||||||||||
Kot Bazar, DHARANGAON|||||||||||||
ITEM Amount wise Stock Statement From Date 29/01/2026 To 29/01/2026|||||||||||||
Item Name|Size|MRP|Op.Stock|Op.Amt.|Stock In|In Amt.|Stock Out|Out Amt.|Cl.Stock|Cl. Amt.|Profit/Loss|G.P.%|Closing Rate
HCL|1 LIT|0|10|200|||||10|200|||20
HD ALL IN 1|200 GM|0|6|278.34|||||6|278.34|||46.39
HD ALOO BHUJIA|200 GM|0|2|84.67|||||2|84.67|||42.335
HD BHAKARWADI|200GM|50|-2|-100.95|||||-2|-100.95|||50.475
HD CORN FLAKES MIXTURE|150GM|38|4|172|||||4|172|||43
HD FALHARI CHIWDA|150GM|30|1|25.64|||||1|25.64|||25.64
HD GOL KACHAURI|16ROLL|85|-3|-484.5|||||-3||484.5||0
HD GULAB JAMUN|500GM|95|1|101.8|||||1|101.8|||101.8
HD KHATTA MEETHA|150g|30|-9|-230.76|||||-9|-230.76|||25.64
HD KHATTA MEETHA|220 GM|0|9|366.42|||||9|366.42|||40.7133333333333
HD MIXTURE|150g|30|4|110.32|||||4|110.32|||27.58
HD MOONG DAL|200 GM|0|3|139.2|||||3|139.2|||46.4
HD MOONG DAL|35 GM|0|12|97.71|||||12|97.71|||8.1425
HD MOONG DAL|400GM|0|||||||||||65535
HD MURUKKU|200GM|50|1|50.48|||||1|50.48|||50.48
HD PEELOZ CHOCO BLOCK|30 GM|0|7|53.13|||||7|53.13|||7.59
HD PEELOZ FRENCH VANILA|POUCH|0|2|14.41|||||2|14.41|||7.205
HD PEELOZ ORANGE|30 GM|0|3|21.61|||||3|21.61|||7.20333333333333
HD PEELOZ STRAWBERRY|30 GM|0|7|50.42|||||7|50.42|||7.20285714285714
HD RASGULLA|1kg|180|2|372.99|||||2|372.99|||186.495
HD SOAN PAPADI CHACOLATE|250g|65|2|132.57|||||2|132.57|||66.285
HD SOAN PAPADI ORANGE|250g|60|3|186.43|||||3|186.43|||62.1433333333333
HD SOAN PAPDI|250g|60|7|435.2|||||7|435.2|||62.1714285714286
HE DEO|40 ML|0|1|33.55|||||1|33.55|||33.55
HEAD & SHOULDER AHF|180 ML|0|||||||||||65535
HEAD & SHOULDER AHF|72ML|0|4|200.63|||||4|200.63|||50.1575
HEAD & SHOULDER AHF|POUCH|0|-3|-6.49|||||-3|-6.49|||2.16333333333333
HEAD & SHOULDER CM|72ML|0|2|100.32|||||2|100.32|||50.16
HEAD & SHOULDER CM|POUCH|0|2|5.33|||||2|5.33|||2.665
HEAD & SHOULDER COOL|5 ML|0|31|40.22|||||31|40.22|||1.29741935483871
HEAD & SHOULDER LF|72ML|0|1|43.22|||||1|43.22|||43.22
HEAD & SHOULDER LF|72ML|0|3|150.48|||||3|150.48|||50.16
HEAD & SHOULDER NEEM|180 ML|0|||||||||||65535
HEAD & SHOULDER SB|180ML|0|1|96.63|||||1|96.63|||96.63
HEAD & SHOULDER SS|72ML|0|1|50.16|||||1|50.16|||50.16
HEAD & SHOULSS|72ML|0|1|43.27|||||1|43.27|||43.27
HEAD AND SHOLDER COOL MENTHOL|POUCH|0|8|17.32|||||8|17.32|||2.165
HEAD AND SHOLDER LEMON FRESH|1|0|-1|-2.75|||||-1|-2.75|||2.75
HEAD AND SHOLDER SMOOTH AND SILKY 2IN1|1|0|-12|-33.02|||||-12|-33.02|||2.75166666666667
HEAD AND SHOULDER 2-1|72ML|0|||||||||||65535
HEAD AND SHOULDER 7-1|72ML|0|2|107.52|||||2|107.52|||53.76
HEAD AND SHOULDER 7-1|POUCH|0|2|3.92|||||2|3.92|||1.96
HEAD AND SHOULDER ANTI|9 ML|0|6|15.8|||||6|15.8|||2.63333333333333
HEAD AND SHOULDER ANTI DANDROOF|9 ML|0|3|8.53|||||3|8.53|||2.84333333333333
HEAD AND SHOULDER ANTI DANDROOF|POUCH|0|168|234.16|||11|18.86|157|218.83|3.53|18.7169|1.39382165605096
HEAD AND SHOULDER BASIC|POUCH|0|24|33.29|||||24|33.29|||1.38708333333333
HEAD AND SHOULDER COOL MENTOL|180 ML|0|1||||||1||||0
HEAD AND SHOULDER COOL MENTOL|180 ML|0|2|256.74|||||2|256.74|||128.37
HEAD AND SHOULDER COOL MENTOL|340ML|0|1|211.64|||||1|211.64|||211.64
HEAD AND SHOULDER DANDRUFF|72ML|0|||||||||||65535
HEAD AND SHOULDER NEEM|POUCH|0|125|174.2|||||125|174.2|||1.3936
HEAD AND SHOULDER S B|180 ML|0|||||||||||65535
HEAD AND SHOULDER S B|POUCH|0|173|248.58|||||173|248.58|||1.43687861271676
HEAD AND SHOULDER SMOOTH AND SILKY|180 ML|0|||||||||||65535
HEAD AND SHOULDER SS|180 ML|0|||||||||||65535
HEAD AND SHOULDER SS|500 ML|0|2|592.03|||||2|592.03|||296.015
HEAD AND SHOULDER SS|9 ML|0|4|10.15|||||4|10.15|||2.5375
HEAD AND SHOULDERS|8 ML|0|-1|-2.28|||||-1|-2.28|||2.28
HEAD AND SHOULDERS BS|5 ML|0|145|178.71|||||145|178.71|||1.23248275862069
HEALLY ATTA|5 KG|0|9|1125|||||9|1125|||125
HEALLY SOOJI|500 GM|0|49|808.5|||||49|808.5|||16.5
HEALTHY SIP|30 GM|0|2|61.62|||||2|61.62|||30.81
HEART SHAPE CLIP HANGER|1|0|1|99.2|||||1|99.2|||99.2
HECTOR SOAP CASE|1  PCS|0|||||||||||65535
HEERA BESAN PAGARIYA PACK|1KG|0|2||||||2||||0
HEERA BESAN PAGARIYA PACK|250 GM|0|1||||||1||||0
HEERA BESAN PAGARIYA PACK|500 GM|0|1||||||1||||0
HERBAL MEHANDI|20 GM|0|14|197.68|||||14|197.68|||14.12
HERBAL SHAVING GEL|50 GM|0|3|169.5|||||3|169.5|||56.5
HERBAL WASH|1 KG|0|8|430.57|||||8|430.57|||53.82125
HERBAL WASH SOAP|250 GM|0|81|1271.7|||||81|1271.7|||15.7
HERBAL WASH SOAP|250 GM|0|26|400.04|||||26|400.04|||15.3861538461538
HERITAGE STICKS|20stk|10|4|26|||||4|26|||6.5
HERO FOUNTAIN PEN|1|0|1|26.72|||||1|26.72|||26.72
HERSHEYS CHOCOS|20 GM|0|5|37.73|||||5|37.73|||7.546
HERSHEYS COCOA|225gm|0|1|181.14|||||1||-181.14||0
HERSHEYS SYRUP|200 GM|0|1|89.27|||||1|89.27|||89.27
HERSHEYS SYRUP|623 GM|0|2|284.44|||||2|284.44|||142.22
HERSHEYS SYRUP|POUCH|0|40|324.62|||||40|324.62|||8.1155
HEYLO BUTTER COOKIES|75 GM|0|4|75.64|||||4|75.64|||18.91
HEYLO BUTTER COOKIES 250GM|250 GM|0|2|45.4|||||2|45.4|||22.7
HEYLO CASHEW CRISP|75 GM|0|4|75.64|||||4|75.64|||18.91
HEYLO CHOCOLATE|75 GM|0|2|37.82|||||2|37.82|||18.91
HEYLO ORANGE|200 GM|0|4|90.8|||||4|90.8|||22.7
HEYLO ORANGE|54 GM|0|5|37.85|||||5|37.85|||7.57
HID AND SEEK CHOCO ROLL ON|1|0|1|18.92|||||1|18.92|||18.92
HIDE & SEEK|120G|30|-6|-136.2|||||-6|-136.2|||22.7
HIDE & SEEK|33G|10|12|90.82|||||12|90.82|||7.56833333333333
HIDE & SEEK CHOCO ROLLS|25 GM|0|3|22.96|||||3|22.96|||7.65333333333333
HIDE & SEEK CROME 100GM||0|4|75.68|||||4|75.68|||18.92
HIDE AND SEEK|350GM|0|1|58.26|||||1|58.26|||58.26
HIDE AND SEEK|4*100G|0|7|391.69|||||7|391.69|||55.9557142857143
HIDE AND SEEK BLACK BB 100GM|100 GM|0|33|611.76|||||33|611.76|||18.5381818181818
HIDE AND SEEK BLACK BOURBON|300 GM|0|15|726.4|||||15|726.4|||48.4266666666667
HIDE AND SEEK CHOCO ROLL|250 GM|0|20|1499.59|||||20|1499.59|||74.9795
HIDE AND SEEK CHOCO ROLL|75 GM|0|42|317.86|||||42|317.86|||7.56809523809524
HIDE AND SEEK VANILA|100 GM|0|-2|-40.25|||||-2||40.25||0
HIDE&SEEK||0|49|363.35|||||49|363.35|||7.41530612244898
HIGH KICK BISCUIT|66.6 GM|0|1|7.57|||||1|7.57|||7.57
HIGHLIGHTER|1 PCS|0|6|50.87|||||6|50.87|||8.47833333333333
HIM AHF SHAMPOO|100ml|70|1|48.26|||||1|48.26|||48.26
HIM ANTII HAIR FALL SHAMPOO POUCH|7.5ML|0|7|13.05|||||7|13.05|||1.86428571428571
HIM BABY CREAM|50ML|70|1|59.02|||||1|59.02|||59.02
HIM BABY LOTION|100ML|85|3|258.39|||||3|258.39|||86.13
HIM BABY POWDER|200GM|99|3|439.83|||||3|439.83|||146.61
HIM BABY SOAP|70GM|40|30|1142.86|||||30|1142.86|||38.0953333333333
HIM COCOA BUTTER BODY LOTION|100 ML|0|1|50.86|||||1|50.86|||50.86
HIM COMPLETE CARE TOOTHPASTE|80GM|50|7|248.14|||||7|248.14|||35.4485714285714
HIM FAIRNESS CREAM|25GM|45|4|140.58|||||4|140.58|||35.145
HIM G HYDRATING FACE WASH|60g|60|-2|-92.26|||||-2|-92.26|||46.13
HIM GENTLE BABY WIPES|72 NOS.|175|-1|-156.92|||||-1||156.92||0
HIM INT OIL FACE WASH|50ML|75|5|308.08|||||5|308.08|||61.616
HIM KESAR FACE WASH|50ML|65|1|65.23|||||1|65.23|||65.23
HIM LIP BALM 5GM|5 GM|0|1|11.33|||||1|11.33|||11.33
HIM MEN AS FW||0|1|68.85|||||1|68.85|||68.85
HIM MEN PIMPLE C NEEM FACE WASH|50ML|75|8|472.37|||||8|472.37|||59.04625
HIM NOURISHING LOTION|100 ML|0|1|47.19|||||1|47.19|||47.19
HIM ORANGE FACEWASH 50ML|50 ML|0|2|137.71|||||2|137.71|||68.855
HIM POWER GLOW|50ML|60|1|59.05|||||1|59.05|||59.05
HIMALAYA 3 SOAP +1 POWDER|75*3+1|0|1|82.24|||||1|82.24|||82.24
HIMALAYA ALMOND ROSE SOAP|4*75GM|0|-2|-158|||||-2|-158|||79
HIMALAYA ALMOND ROSE SOAP|75 GM|0|-1||||||-1||||0
HIMALAYA ALOE VERA FACE WASH|50 ML|0|9|619.71|||||9|619.71|||68.8566666666667
HIMALAYA ALOEVERA FACE WASH|50 ML|0|||||||||||65535
HIMALAYA ANTI DANDRAF SHAMPOO 80ML|80 ML|0|1|41.31|||||1|41.31|||41.31
HIMALAYA ANTI DANDRUFF CREME|100 GM|0|1|55.58|||||1|55.58|||55.58
HIMALAYA ANTI DANDRUFF CREME|100 ML|0|4|234.34|||||4|234.34|||58.585
HIMALAYA ANTI DANDRUFF SHAMPOO POUCH 7.5 ML|7.5ML|0|5|9.32|||||5|9.32|||1.864
HIMALAYA ANTI FALL SHAMPOO|80 ML|0|1|44.94|||||1|44.94|||44.94
HIMALAYA ANTI HAIR FALL|100 ML|0|1|57.99|||||1|57.99|||57.99
HIMALAYA BABY GIFT PACK|1|0|||||||||||65535
HIMALAYA BABY POWDER|100 GM|0|5|379.08|||||5|379.08|||75.816
HIMALAYA BABY POWDER|30 GM|0|32|278.4|||||32|278.4|||8.7
HIMALAYA BABY SOAP|125 GM|0|||||||||||65535
HIMALAYA BABY SOAP|75 GM|0|1|34.45|||||1|34.45|||34.45
HIMALAYA BLUE BERRY|50 ML|0|6|329.5|||||6|329.5|||54.9166666666667
HIMALAYA CHARCOAL FACE WASH|50 ML|0|1|79.73|||||1|79.73|||79.73
HIMALAYA DARK SPOT FACE WASH|50 ML|0|||||||||||65535
HIMALAYA GENTLE DAILY CARE SHAMPOO|200 ML|0|1|92.15|||||1|92.15|||92.15
HIMALAYA GENTLE DAILY CARE SHAMPOO|80ML|0|2|81.73|||||2|81.73|||40.865
HIMALAYA LEMON FACE WASH|50 ML|0|2|113.55|||||2|113.55|||56.775
HIMALAYA LIP BALM|10 GM|0|1|21.06|||||1|21.06|||21.06
HIMALAYA MEN DAILY N HAIR CREME|100 GM|0|1|55.58|||||1|55.58|||55.58
HIMALAYA NATURAL GLOW|50 ML|0|2|137.71|||||2|137.71|||68.855
HIMALAYA NEEM FACE WASH|200 ML|0|2|490.76|||||2|490.76|||245.38
HIMALAYA NEEM PACK|8 GM|0|2|15.11|||||2|15.11|||7.555
HIMALAYA NEEM SCRUB|8 GM|0|1|7.71|||||1|7.71|||7.71
HIMALAYA NIM FACEWASH|100 ML|0|1|124.34|||||1|124.34|||124.34
HIMALAYA OIL||0|2|89.58|||||2|89.58|||44.79
HIMALAYA ORANGE PEEL OFF|POUCH|0|5|57.8|||||5|57.8|||11.56
HIMALAYA PEACH FACE WASH|50 ML|0|2|108.71|||||2|108.71|||54.355
HIMALAYA POWDER||0|3|115.85|||||3|115.85|||38.6166666666667
HIMALAYA REFESHING|200 ML|0|1|94.39|||||1|94.39|||94.39
HIMALAYA SHAMPOO||0|||||||||||65535
HIMALAYA SPARKLING WHITE|80|0|11|468.38|||||11|468.38|||42.58
HIMALAYA THICK AND STRONG|POUCH|0|2|2.55|||||2|2.55|||1.275
HIMALAYA TULSI SOAP|125 GM|0|2|77.2|||||2|77.2|||38.6
HIMALAYA WALNUT SCRUB|8 GM|0|-1|-7.71|||||-1|-7.71|||7.71
HIMALYA HERBALS NEEM FACE WASH|15ML|15|2|22.66|||||2|22.66|||11.33
HIMALYA HERBALS NEEM FACE WASH|50ML|60|5|252.67|||||5|252.67|||50.534
HING|25GM|0|-0.4||||||-0.4||||0
HING CHANA|200 GM|0|1|34|||||1|34|||34
HIRA BESAN|1 KG|0|-4.25|-378.96|||||-4.25|-378.96|||89.1670588235294
HIRA BESAN|1KG|131|-33.7|-3161.4|||||-33.7|-3161.4|||93.8100890207715
HIRA BESAN|250 GM|0|21||||||21||||0
HIRA BESAN|500 GM|0|39.25|1859.7|||||39.25|1859.7|||47.3808917197452
HIRA BESAN LOOSE|1 KG|0|-2.25|-147.38|||||-2.25|-147.38|||65.5022222222222
HIT BLACK SPRAY|125ML|58|2|130.98|||||2|130.98|||65.49
HIT CHALK|1pc|15|19|174.12|||||19|174.12|||9.16421052631579
HIT FIK SPRAY|200 ML|0|1|75.51|||||1|75.51|||75.51
HIT FIK SPRAY|700ML|240|4|785.2|||||4|785.2|||196.3
HIT RAT KILL|1PCK|12|-7|-155.43|||||-7|-155.43|||22.2042857142857
HIT RED|125ML|0|2|113.25|||||2|113.25|||56.625
HIT SPEAY BLACK 200 ML|1 PCS|92|3|260.47|||||3|260.47|||86.8233333333333
HIT SPEAY BLACK 400ML|1 PCS|172|3|416.04|||||3|416.04|||138.68
HIT SPEAY RED 200ML|1 PCS|92|2|158.57|||||2|158.57|||79.285
HIT SPEAY RED 400ML|1 PCS|172|1|142.7|||||1|142.7|||142.7
HOCKEY DOUBLE|1|0|6|300|||||6|300|||50
HOCKY CLEANING BRUSH|1|0|5|200|||||5|200|||40
HOME 2 BASKET|1|0|1|51.69|||||1|51.69|||51.69
HOME LITE|10|0|54|402.84|||||54|402.84|||7.46
HOME LITE|BOX|0|14|96.04|||||14|96.04|||6.86
HOME TUB|1|0|1|102.29|||||1|102.29|||102.29
HOME TUB 45|1|0|-1|-145.02|||||-1|-145.02|||145.02
HONEY LOM|1|0|3|51|||||3|51|||17
HONEY ROSE AGARBATTI|16 ST|10|6|45|||||6|45|||7.5
HOOK||0|1|20|||||1|20|||20
HOOK|1 PCS|0|1|42.37|||||1|42.37|||42.37
HOOK RASI|1|0|5|75|||||5|75|||15
HORLICK CLASSIC MALT|500 GM|0|||||||||||65535
HORLICKS|500 GM|0|||||||||||65535
HORLICKS|75 GM|0|2|40.16|||||2|40.16|||20.08
HORLICKS CHOC|200g|99|5|470.55|||2|200|3|282.33|11.78|5.89|94.11
HORLICKS JAR CHOCOLATE|500GM|230|1|162.35|||||1|162.35|||162.35
HORLICKS JUNIOR|500 GM|0|3|677.94|||||3|677.94|||225.98
HORLICKS JUNIOR REFILL PACK 500GM|500 GM|0|1|205.94|||||1|205.94|||205.94
HORLICKS WOMEN CHOCLATE|400GM|295|2|449.99|||||2|449.99|||224.995
HORSE|1|0|39|338|||2|20|37|320.67|2.67|13.35|8.66675675675676
HOT AND SWEET SAUCE|90 GM|0|3|25.74|||||3|25.74|||8.58
HOTEL MIX KHADA MASALA|250 GM|0|3|618.02|||||3|618.02|||206.006666666667
HUGGIES LARGE 5+1|5+1|0|5|41.21|||||5|41.21|||8.242
HUNK DEW DEO|100 GM|0|1||||||1||||0
HYDRA GEL|1|0|6|20.36|||||6|20.36|||3.39333333333333
HYGIENIX HAND WASH|750 ML|0|1|29.66|||||1|29.66|||29.66
I 20 BIG PENCIL BOX|1 PCS|0|1|27.97|||||1|27.97|||27.97
I CUBE PET JAR|3|0|-1|-111.13|||||-1|-111.13|||111.13
I.V BASMATI|1 KG|0|10|740|||||10|740|||74
IBAG|1 PCS|0|1||||||1||||0
ICE COOL|125 GM|0|3|111.42|||||3|111.42|||37.14
ICE CREAM|200 GM|0|1||||||1||||0
ICE CREAM MIX BUTTER SCOTCH|100 GM|0|||||||||||65535
ICE CREAM MIX PINEAPPLE|100 GM|0|||||||||||65535
ICE CREAM MIX ROSE|100 GM|0|1|31.69|||||1|31.69|||31.69
ICE CREAM MIX SITAPHAL|100 GM|0|||||||||||65535
ICE CREAM MIX STARWBERRY|100 GM|0|1||||||1||||0
ICEY COOL POWDER|20G|0|13|101.92|||||13|101.92|||7.84
ICEY COOL REGULAR TALC|1|0|1|68|||||1|68|||68
ICING SUGAR|100 GM|0|9||||||9||||0
IDLI MIX|500 GM|0|3||||||3||||0
IDLI MIX|500 GM|0|10|600|||||10|600|||60
ILACHI DANA|5 GM|0|8|58.21|||||8||-58.21||0
ILAICHI 50 GM||0|-0.3||||||-0.3||||0
ILAICHI DANA|10 GM|0|6.5|187.11|||||6.5||-187.11||0
ILAICHI DANA|25 GM|0|1.2|165.52|||1|47.62|0.2||-117.9|-247.585|0
ILAICHI DANA 1KG||0|3.158|7895|||||3.158|7895|||2500
ILAICHI DANA 1KG|1 KG|0|-0.386|-459.53|||||-0.386|-459.53|||1190.49222797927
IMALI (CHINCH)|500 GM|0|-1.5||||||-1.5||||0
IMLI|1 KG|0|3|480|||||3|480|||160
IMLI CHUTENY|90 GM|0|||||||||||65535
IMLI SAUCE|90 GM|0|16|164.27|||||16|164.27|||10.266875
IMLI SAUCE|90 GM|0|2|32.46|||||2|32.46|||16.23
IMMUNOVITA|18 GM|0|4|27.24|||||4|27.24|||6.81
IMP CORE 666 CONTAINER FOR PACKING|1|0|2|86.61|||||2|86.61|||43.305
IMPACT WASH POWDER|4 KG|0|1|347.46|||||1|347.46|||347.46
INDIA COCO BROOM|ONE|0|3|66|||||3|66|||22
INDIA GATE BASMATI RICE|1 KG|0|1|69.52|||||1|69.52|||69.52
INDIAN KASTURI|135 GM|0|5|185.7|||||5|185.7|||37.14
INDICA 10MIN 2 IN 1 HAIR DYE|1|0|1|15.22|||||1|15.22|||15.22
INDICA EASY|10 ML|0|||||||||||65535
INDICA EASY|BIG POUCH|0|10|343.23|||||10|343.23|||34.323
INDICA EASY|POUCH|0|3|60.76|||||3|60.76|||20.2533333333333
INDICA RICH CREME BROWN|POUCH|0|6|58.51|||||6|58.51|||9.75166666666667
INDORI DHANA|1 KG|0|65.495|8108.94|||||65.495|8108.94|||123.810061836781
INDORI DHANA|50 GM|0|4||||||4||||0
INDORI DHANA 10KG|10KG|0|0.129|122.86|||||0.129|122.86|||952.403100775194
INDRAYANE RICE|1KG|0|297.025|16039.35|||||297.025|16039.35|||54
INDULEKHA BRINGHRAJ OIL|100ML|432|2|585.51|||||2|585.51|||292.755
INDULEKHA OIL|22 ML|0|1|61.99|||||1|61.99|||61.99
INDULEKHA OIL 50ML|50ml|0|1|163.75|||||1|163.75|||163.75
INDULEKHA SHAMPOO||0|5|17.13|||||5|17.13|||3.426
INDULEKHA SHAMPOO|100 ML|0|1|102.97|||||1|102.97|||102.97
INDULEKHA SHAMPOO|100 ML|0|5|509.14|||||5|509.14|||101.828
INDULEKHA SHAMPOO|POUCH|0|109|127.97|||||109|127.97|||1.17403669724771
INHALER||0|7|243.79|||||7|243.79|||34.8271428571429
INSTANT BHEL|55GM|0|1|7.63|||||1|7.63|||7.63
INZO LEAD|1|0|17||||||17||||0
IODEX|20 GM|0|7|475.28|||||7|475.28|||67.8971428571429
IODEX|40 GM|0|6|840.82|||||6|840.82|||140.136666666667
IODEX|50GM|0|-1|-78.57|||||-1|-78.57|||78.57
IODEX BALM|9GM|0|12|425.2|||||12|425.2|||35.4333333333333
IPL|1|0|17|125.8|||||17|125.8|||7.4
J-1007 W.P. BUCKET|1|0|1|102.7|||||1|102.7|||102.7
JAD SUGAR|2 KG|0|1||||||1||||0
JAD SUGAR|500GM|0|0.5|14.29|||||0.5|14.29|||28.58
JADA NAMAK||0|121.75|706.15|||||121.75|706.15|||5.8
JAGGERY CHIKKI|50 GM|0|0.75|6.15|||||0.75|6.15|||8.2
JAGO MUG|1|0|1|10.81|||||1|10.81|||10.81
JAGVEER ELACCHI TEA|100 GM|0|11|267.12|||||11|267.12|||24.2836363636364
JAGVEER ELACCHI TEA|250 GM|0|19|1153.58|||||19|1153.58|||60.7147368421053
JAI CHERRY 500ML|1PC|0|2|44.44|||||2|44.44|||22.22
JAI DEEP SET|1|0|1|166.1|||||1|166.1|||166.1
JAI DEEP STORE|1|0|-1|-161.03|||||-1|-161.03|||161.03
JAI FUNKY MINI SIPPER|1 PCS|0|2|86.44|||||2|86.44|||43.22
JAI WAVES FRIDGE BOTTLE|6|0|1|91.53|||||1|91.53|||91.53
JALANI AAM PANNA|40 GM|0|3|40.27|||||3|40.27|||13.4233333333333
JALANI JALGIRA|POUCH|0|28|199.92|||||28|199.92|||7.14
JALANI NIMBU PANI|30 GM|0|3|40.68|||||3|40.68|||13.56
JALANI ORANG|125 GM|0|4|81.36|||||4|81.36|||20.34
JALANI ORANG|500 GM|0|2|144.08|||||2|144.08|||72.04
JALDHADU|250 GM|0|1|122.77|||||1|122.77|||122.77
JALJIRA  MASALA|10 GM|0|7|48.9|||||7|48.9|||6.98571428571429
JALJIRA  MASALA|50 GM|0|63|1200|||||63|1200|||19.047619047619
JALJIRA CANDY|50 ML|0|34|230.51|||||34|230.51|||6.77970588235294
JALPARI BHAGAR|500 GM|0|35.5|2130|||||35.5|2130|||60
JAM IN|150 GM|0|7|182.79|||||7|182.79|||26.1128571428571
JAM IN|50 GM|0|11|83.25|||||11|83.25|||7.56818181818182
JAMBO MANGO DOLLY|70 ML|0|10|135.59|||||10|135.59|||13.559
JAMMY|120GM|0|3|68.1|||||3|68.1|||22.7
JAMUN VINEGAR|500 ML|0|3|169.95|||||3|169.95|||56.65
JAR||0|21|630|||||21|630|||30
JASMIN|45 ML|0|6|93.3|||||6|93.3|||15.55
JASMIN AIR POCKET|POUCH|0|3|100.68|||||3|100.68|||33.56
JATTER YOUTH|1|0|2|35.7|||||2|35.7|||17.85
JAVAS|1 KG|0|1.452|87.12|||||1.452|87.12|||60
JAVAS|100 GM|0|12.5|82.69|||||12.5||-82.69||0
JAVAS|250 GM|0|1.5|95.45|||||1.5||-95.45||0
JAVAS ROASTED|500 GM|0|6.94|198.28|||||6.94|198.28|||28.5706051873199
JAVETRI|1 KG|0|0.89|1864.76|||||0.89|1864.76|||2095.23595505618
JAVITRI|100 GM|0|0.2|26.67|||||0.2|26.67|||133.35
JAVITRI 25GM|25GM|0|-0.4||||||-0.4||||0
JAXSON SCLAE|1|0|22|233.17|||||22|233.17|||10.5986363636364
JAXSON SCLAE|15 CM|0|4|20.35|||||4|20.35|||5.0875
JAY RAJDHOOP|1|0|1|15.23|||||1|15.23|||15.23
JAYCO HOT AND HOT|1500ml|0|1|171|||||1|171|||171
JAYCO POLO BOTTLE|1 PCS|0|6||||||6||||0
JAYFAL|1|0|-1.98|-6.61|||||-1.98|-6.61|||3.33838383838384
JAYFAL LOOSE 1KG|1KG|0|3.125|2827.38|||||3.125|2827.38|||904.7616
JAYFAL10GM|10|0|82||||0.5|10|81.5||10|100|0
JEANS BELT||0|1|60|||||1|60|||60
JEEO BUTTER|180GM|0|3|95.25|||||3|95.25|||31.75
JEERA|100 GM|0|115.5|2640.01|||1|38.1|114.5|2617.15|15.24|40|22.8572052401747
JEERA|100GM|0|-2.5||||||-2.5||||0
JEERA|1KG|0|-53.999|-5129.91|||||-53.999|-5129.91|||95.0000925943073
JEERA|200 GM|0|3|137.14|||||3|137.14|||45.7133333333333
JEERA|200 GM|0|84|3839.98|||||84|3839.98|||45.7140476190476
JEERA|250 GM|0|8||||||8||||0
JEERA|250GM|0|-5.4|-283.5|||||-5.4|-283.5|||52.5
JEERA|50 GM|0|70.4|804.57|||||70.4|804.57|||11.4285511363636
JEERA|500GM|0|0.6|138.57|||||0.6|138.57|||230.95
JEERA|50GM|0|4|53.33|||||4|53.33|||13.3325
JEERA BREAD RUSKIT|200 GM|0|9|229.68|||||9|229.68|||25.52
JEERA COOKIES|200 GM|0|4|120.52|||||4|120.52|||30.13
JEERA SAHI|1 KG|0|3.075|1903.57|||||3.075|1903.57|||619.047154471545
JEERA SAHI|100 GM|0|12.6||||||12.6||||0
JEERA WOUDER|200 GM|0|2|37.82|||||2|37.82|||18.91
JEFFS ZEERA BISCUIT|JAR|0|4|177.97|||||4|177.97|||44.4925
JELIMALS|POUCH|0|57|466.83|||1|9.52|56|458.64|1.33|13.9706|8.19
JENNY AMPLE CUP|1|0|2|154.08|||||2|154.08|||77.04
JESTMAD LOOSE 1KG|1KG|0|2.895|1447.5|||||2.895|1447.5|||500
JESTMAD POWDER 1KG|1KG|0|1|276.19|||||1|276.19|||276.19
JESTMADH|100GM|0|3.61||||||3.61||||0
JESTMADH|50GM|0|-0.5||||||-0.5||||0
JESTMADH POWDER|100 GM|0|1.5||||||1.5||||0
JESTMADH POWDER|25GM|0|2||||||2||||0
JESTMADH POWDER|50GM|0|13.5|385.71|||||13.5||-385.71||0
JET ACE|PEN|0|4|171.43|||||4|171.43|||42.8575
JET ACE BALL PEN|PEN|0|2|51.46|||||2|51.46|||25.73
JET CLEAN 12|1  PCS|0|1|120|||||1|120|||120
JET CLEAN 6|1  PCS|0|||||||||||65535
JET CLEAN 9|1  PCS|0|2|180|||||2|180|||90
JET SCRUB|1  PCS|0|10|150|||||10|150|||15
JET SCRUB PAD|1  PCS|0|||||||||||65535
JET TIP TOP|1  PCS|0|13|180|||||13|180|||13.8461538461538
JETTER AEROSOFT|1|0|1|17.85|||||1|17.85|||17.85
JETTER CLASSIC|1|0|1|14.28|||||1|14.28|||14.28
JEWEL BIG BOSS TIFFIN|1 PCS|0|1|47.43|||||1|47.43|||47.43
JIFFY GEL PEN|1 PCS|0|14|53.39|||||14|53.39|||3.81357142857143
JIM JAM|138 GM|0|6|171.77|||||6|171.77|||28.6283333333333
JIM JAM|57 GM|0|125|994.04|||2|18.1|123|978.13|2.19|12.0994|7.95227642276423
JIMJAM POPS|35 GM|0|2|15.27|||||2|15.27|||7.635
JIO SAG|BAG|0|1|381|||||1|381|||381
JIVAN DROP 100ML|100ML|0|1|25.79|||||1|25.79|||25.79
JJ CHAKKI ATTA|5 KG|0|3||||||3||||0
JODI AGARBATTI|1+1|0|||||||||||65535
JODI AGARBATTI 2|250 GM+250 GM|0|-1|-162.61|||||-1||162.61||0
JOHN BABY LOTION 50ML|50 ML|0|1|34|||||1|34|||34
JOHN BABY SOAP|75 GM|0|7|317.8|||||7|317.8|||45.4
JOHN. BABY LOTION|100ML|0|1|60.12|||||1|60.12|||60.12
JOHN.BODY MILK LOTION|100ML|0|1|59|||||1|59|||59
JOHN.BODY MILK LOTION|50g|45|1||||||1||||0
